X,Y,source,url,alt_addres,lgname,lgtypeid,lgstatusid,prev_name,mail_addre,mail_city,lgid,mail_state,mail_zip,abbrev_nam
-104.800359238344,39.889374695679,Adams Assessor Office 06-25-2015,,c/o Special District Management,Buffalo Run Mesa Metropolitan District,6,1,,"141 Union Boulevard, Suite 150",Lakewood,65057,CO,80228-1898,Buffalo Run Mesa Metropolitan District
-104.839257047439,39.888806258206,Adams Assessor Office 06-25-2015,,c/o Special District Management,BNC Metropolitan District No. 1,6,1,BNC Metropolitan District,"141 Union Boulevard, Suite 150",Lakewood,01093,CO,80228-1898,BNC Metropolitan District No. 1
-104.829833622489,39.8962861420941,Adams Assessor Office 06-25-2015,,c/o Special District Management,BNC Metropolitan District No. 2,6,1,,"141 Union Boulevard, Suite 150",Lakewood,65208,CO,80228-1898,BNC Metropolitan District No. 2
-104.845731058629,39.8812071891053,Adams Assessor Office 06-25-2015,,"c/o Special District Management Service, Inc.",BNC Metropolitan District No. 3,6,1,,"141 Union Boulevard, Suite 150",Lakewood,65209,CO,80228-1898,BNC Metropolitan District No. 3
-104.991913800894,39.8661512678894,Adams Assessor Office 06-25-2015,,c/o Community Resource Services,Brittany Place Metropolitan District,6,1,,7995 E Prentice Ave Ste 103E,Greenwood Village,01052,CO,80111,Brittany Place Metropolitan District
-104.751043363364,39.981505788787,Adams Assessor Office 06-25-2015,,c/o Community Resource Services,Bromley Park Metropolitan District No. 3,6,1,,7995 E Printice Ave Ste 103E,Greenwood Village,01040,CO,80111,Bromley Park Metropolitan District No. 3
-104.763379276907,39.974264465026,Adams Assessor Office 06-25-2015,,c/o Community Resource Services,Bromley Park Metropolitan District No. 5,6,1,,7995 E Printice Ave Ste 103E,Greenwood Village,01090,CO,80111,Bromley Park Metropolitan District No. 5
-104.731572422766,39.9856891963995,Adams Assessor Office 06-25-2015,,c/o Community Resource Services,Bromley Park Metropolitan District No. 6,6,1,,7995 E Prentice Ave Ste 103E,Greenwood Village,01091,CO,80111,Bromley Park Metropolitan District No. 6
-104.795471895053,39.8814282026116,Adams Assessor Office 06-25-2015,,"c/o Seter & Vander Wall, P.C.",Buckley Ranch Metropolitan District,6,1,,"7400 East Orchard Road, Suite 3300",Greenwood Village,65186,CO,80111,Buckley Ranch Metropolitan District
-105.030672056952,39.7984182800971,Hybrid Adams 6-25-15 JeffCo 7-1-15,www.berkeleywatersanitation.com,,Berkeley Water & Sanitation District,12,1,,"4455 West 58th Avenue, Unit A",Arvada,64020,CO,80002,Berkeley Water & Sanitation District
-104.827863924953,39.9119378610812,Adams Assessor Office 06-25-2015,,c/o City of Brighton,"City of Brighton, South Brighton General Improvement District",28,1,Brighton South General Improvement District,22 South 4th Avenue,Brighton,65470,CO,80601,Brighton South G.I.D.
-105.021704805114,39.915781417683,Adams Assessor Office 06-25-2015,,c/o CliftonLarsonAllen LLP,Country Club Village Metropolitan District,6,1,Country Club Village Metropolitan District 1,"8390 E. Crescent Pkwy., Ste. 500",Greenwood Village,65629,CO,80111,Country Club Village Metro. District
-104.955326740859,39.9833578329022,Adams Assessor Office 06-25-2015,,"c/o White Bear Ankele, P.C.",Cundall Farms Metropolitan District,6,1,,"2154 E. Commons Avenue, Suite 2000",Centennial,66186,CO,80122,Cundall Farms Metropolitan District
-104.775665749609,39.9185379576001,Adams Assessor Office 06-25-2015,,"c/o Southwestern Investment Advisors, Inc.",Cutler Farms Metropolitan District,6,1,,5613 DTC Pkwy Ste 810,Greenwood Village,65296,CO,80111,Cutler Farms Metropolitan District
-104.716398717509,39.818308342611,Adams Assessor Office 06-25-2015,,"c/o Special District Management Service, Inc.",Colorado International Center Metropolitan District No. 10,6,1,,"141 Union Boulevard, Suite 150",Lakewood,65446,CO,80228-1898,Colorado Inter. Center Metro. Dist. #10
-104.716042767926,39.818304656711,Adams Assessor Office 06-25-2015,,"c/o Special District Management Service, Inc.",Colorado International Center Metropolitan District No. 11,6,1,,"141 Union Boulevard, Suite 150",Lakewood,65447,CO,80228-1898,Colorado Inter. Center Metro. Dist. #11
-104.758100806154,39.810312035041,Adams Assessor Office 06-25-2015,,c/o White Bear Ankele Tanaka and Waldron,Colorado International Center Metropolitan District No. 3,6,1,,"2154 E. Commons Avenue, Suite 2000",Centennial,65439,CO,80122,Colorado Inter. Center Metro. Dist. #3
-104.718534458075,39.8183303941517,Adams Assessor Office 06-25-2015,,c/o White Bear Ankele Tanaka & Waldron,Colorado International Center Metropolitan District No. 4,6,1,,2154 E Commons Ave Ste 2000,Centennial,65440,CO,80122,Colorado Inter. Center Metro. Dist. #4
-104.718178499276,39.8183267228807,Adams Assessor Office 06-25-2015,,"c/o Special District Management Service, Inc.",Colorado International Center Metropolitan District No. 5,6,1,,"141 Union Boulevard, Suite 150",Lakewood,65441,CO,80228-1898,Colorado Inter. Center Metro. Dist. #5
-104.717822540606,39.8183230422991,Adams Assessor Office 06-25-2015,,"c/o Special District Management Service, Inc.",Colorado International Center Metropolitan District No. 6,6,1,,"141 Union Boulevard, Suite 150",Lakewood,65442,CO,80228-1898,Colorado Inter. Center Metro. Dist. #6
-104.717466591754,39.8183193686417,Adams Assessor Office 06-25-2015,,"c/o Special District Management Service, Inc.",Colorado International Center Metropolitan District No. 7,6,1,,"141 Union Boulevard, Suite 150",Lakewood,65443,CO,80228-1898,Colorado Inter. Center Metro. Dist. #7
-104.717110633632,39.818315697853,Adams Assessor Office 06-25-2015,,"c/o Special District Management Service, Inc.",Colorado International Center Metropolitan District No. 8,6,1,,"141 Union Boulevard, Suite 150",Lakewood,65444,CO,80228-1898,Colorado Inter. Center Metro. Dist. #8
-104.716754676256,39.8183120233397,Adams Assessor Office 06-25-2015,,"c/o Special District Management Service, Inc.",Colorado International Center Metropolitan District No. 9,6,1,,"141 Union Boulevard, Suite 150",Lakewood,65445,CO,80228-1898,Colorado Inter. Center Metro. Dist. #9
-104.935515773934,39.8694147368758,Adams Assessor Office 06-25-2015,,"c/o White Bear Ankele, P.C.",Cherrylane Metropolitan District,6,1,,"2154 East Commons Avenue, Suite 2000",Centennial,66409,CO,80122-1880,Cherrylane Metropolitan District
-104.794721394762,39.9664687417017,Adams Assessor Office 06-25-2015,,"c/o White Bear Ankele, P.C.",Case Farms Metropolitan District,6,1,,"2154 E. Commons Avenue, Suite 2000",Centennial,65564,CO,80122,Case Farms Metropolitan District
-104.831350126723,39.7509897557278,Adams Assessor Office 06-25-2015,,"c/o Mulhern MRE, Inc",Colorado Science and Technology Park Metropolitan District No. 1,6,1,,"2 Inverness Drive East, Suite 200",Englewood,65905,CO,80112,Colo. Science & Tech. Park Metro Dist #1
-104.832054498861,39.7490253911105,Adams Assessor Office 06-25-2015,,"c/o Mulhern MRE, Inc",Colorado Science and Technology Park Metropolitan District No. 2,6,1,,"2 Inverness Drive East, Suite 200",Englewood,65906,CO,80112,Colo. Science & Tech. Park Metro Dist #2
-104.831188741912,39.7508575740634,Adams Assessor Office 06-25-2015,,"c/o Mulhern MRE, Inc",Colorado Science and Technology Park Metropolitan District No. 3,6,1,,"2 Inverness Drive East, Suite 200",Englewood,65907,CO,80112,Colo. Science & Tech. Park Metro Dist #3
-104.983548794102,39.9435891527369,Adams Assessor Office 06-25-2015,,c/o City Of Thornton,City of Thornton 136th Avenue General Improvement District,28,1,,9500 Civic Center Drive,Thornton,01081,CO,80229-1220,City Of Thornton 136th Avenue G.I.D.
-104.907787822333,39.9248891147885,Adams Assessor Office 06-25-2015,,"c/o White Bear Ankele, P.C.",Creekside Village Metropolitan District,6,1,,"2154 E. Commons Ave., Suite 2000",Centennial,65908,CO,80122,Creekside Village Metropolitan District
-105.020394443884,39.8222720805368,Adams Assessor Office 06-25-2015,www.crestviewwater.com,,Crestview Water & Sanitation District,12,1,,PO Box 21299,Denver,01006,CO,80221,Crestview Water & Sanitation District
-106.817286303703,39.382899532212,Districts From Eagle Assessor 06-30-2015,,"c/o Robertson & Marchetti, PC",Ruedi Shores Metropolitan District,6,1,,"28 2nd Street, Suite 213",Edwards,66051,CO,81632,Ruedi Shores Metropolitan District
-104.993027520828,39.9449267423297,Adams Assessor Office 06-25-2015,,c/o City of Westminster Finance Department,City of Westminster 136th Avenue General Improvement District,28,1,,4800 West 92nd Avenue,Westminster,01084,CO,80031,City Of Westminster 136th Avenue G.I.D.
-105.011242205492,39.9395357875153,Adams Assessor Office 06-25-2015,,c/o City of Westminster Finance Department,Amherst General Improvement District,28,1,,4800 West 92nd Avenue,Westminster,01053,CO,80031,Amherst General Improvement District
-105.049385454098,39.9127810150859,Adams Assessor Office 06-25-2015,,c/o City of Westminster Finance Department,City of Westminster Sheridan Crossing General Improvement District,28,1,,4800 West 92nd Avenue,Westminster,01061,CO,80031,Westminster Sheridan Crossing G.I.D.
-104.779933329953,39.8472655896021,Adams Assessor Office 06-25-2015,,"c/o McGeady Sisneros, P.C.",DIATC Metropolitan District,6,1,,"450 East 17th Avenue, Suite 400",Denver,66355,CO,80203-1214,DIATC Metropolitan District
-104.758497416532,39.7498738116849,Adams Assessor Office 06-25-2015,,,Eastpark70 Metropolitan District,6,1,,"141 Union Boulevard, Suite 150",Lakewood,65448,CO,80228-1898,Eastpark70 Metropolitan District
-104.859245631113,39.872881733483,Adams Assessor Office 06-25-2015,,"c/o Seter & Vander Wall, P.C.",Eagle Creek Metropolitan District,6,1,,"7400 East Orchard Road, Suite 3300",Greenwood Village,01065,CO,80111,Eagle Creek Metropolitan District
-104.727003614639,39.7455836841744,Adams Assessor Office 06-25-2015,,,Eastgate Commercial Metropolitan District,6,1,,"141 Union Boulevard, Suite 150",Lakewood,65389,CO,80228-1898,Eastgate Commercial Metro. District
-104.884054842583,39.988025507582,Adams Assessor Office 06-25-2015,,c/o Spencer Fane & Grimshaw LLP,Eagle Shadow Metropolitan District No. 1,6,1,,"1700 Lincoln St, Suite 3800",Denver,01078,CO,80203,Eagle Shadow Metropolitan District No. 1
-104.700212159799,39.7712812248027,Adams Assessor Office 06-25-2015,,,First Creek Ranch Metropolitan District,6,1,,"1641 California Street, Suite 300",Denver,01042,CO,80202,First Creek Ranch Metropolitan District
-104.949154129943,39.9532671102306,Adams Assessor Office 06-25-2015,,,Fallbrook Metropolitan District,6,1,,"141 Union Boulevard, Suite 150",Lakewood,65450,CO,80228-1898,Fallbrook Metropolitan District
-104.804722939196,39.8761261349599,Adams Assessor Office 06-25-2015,,"McGeady Sisneros, PC",Fronterra Village Metropolitan District,6,1,,450 E 17th Ave Ste 400,Denver,01088,CO,80203,Fronterra Village Metropolitan District
-104.795305915145,39.8746231141206,Adams Assessor Office 06-25-2015,,"McGeady Sisneros, PC",Fronterra Village Metropolitan District No. 2,6,1,,450 E 17th Ave Ste 400,Denver,65104,CO,80203,Fronterra Village Metro. District No. 2
-104.629750463556,39.9924492410948,Adams Assessor Office 06-25-2015,,,Greatrock North Water and Sanitation District,12,1,,"141 Union Boulevard, Suite 150",Lakewood,01072,CO,80228-1898,Greatrock North Water And San. District
-104.678431483785,39.7548305060109,Adams Assessor Office 06-25-2015,,c/o Miller & Associates,Green Valley Ranch East Metropolitan District No. 1,6,1,,"1641 California Street, Suite 300",Denver,65316,CO,80202,Green Valley Ranch E. Metro. Dist. #1
-104.67878441996,39.754835021478,Adams Assessor Office 06-25-2015,,c/o Miller & Associates,Green Valley Ranch East Metropolitan District No. 2,6,1,,"1641 California Street, Suite 300",Denver,65317,CO,80202,Green Valley Ranch E. Metro. Dist. #2
-104.67878441996,39.754835021478,Adams Assessor Office 06-25-2015,,c/o Miller & Associates,Green Valley Ranch East Metropolitan District No. 3,6,1,,"1641 California Street, Suite 300",Denver,65318,CO,80202,Green Valley Ranch E. Metro. Dist. #3
-104.67878441996,39.754835021478,Adams Assessor Office 06-25-2015,,c/o Miller & Associates,Green Valley Ranch East Metropolitan District No. 4,6,1,,"1641 California Street, Suite 300",Denver,65319,CO,80202,Green Valley Ranch E. Metro. Dist. #4
-104.67878441996,39.754835021478,Adams Assessor Office 06-25-2015,,c/o Miller & Associates,Green Valley Ranch East Metropolitan District No. 5,6,1,,"1641 California Street, Suite 300",Denver,65320,CO,80202,Green Valley Ranch E. Metro. Dist. #5
-104.67878441996,39.754835021478,Adams Assessor Office 06-25-2015,,c/o Miller & Associates,Green Valley Ranch East Metropolitan District No. 6,6,1,,"1641 California Street, Suite 300",Denver,65321,CO,80202,Green Valley Ranch E. Metro. Dist. #6
-104.67878441996,39.754835021478,Adams Assessor Office 06-25-2015,,c/o Miller & Associates,Green Valley Ranch East Metropolitan District No. 7,6,1,,"1641 California Street, Suite 300",Denver,65322,CO,80202,Green Valley Ranch E. Metro. Dist. #7
-104.67878441996,39.754835021478,Adams Assessor Office 06-25-2015,,c/o Miller & Associates,Green Valley Ranch East Metropolitan District No. 8,6,1,,"1641 California Street, Suite 300",Denver,65323,CO,80202,Green Valley Ranch E. Metro. Dist. #8
-104.876131461924,39.986627675756,Adams Assessor Office 06-25-2015,www.hilandacreswater.org,,Hi-Land Acres Water & Sanitation District,12,1,,PO Box 218,Brighton,01011,CO,80601-0218,Hi-Land Acres Water & San. District
-104.563337263396,39.9483109511607,Adams Assessor Office 06-25-2015,,"c/o Collins Cockrel & Cole, P.C.",Horse Creek Metropolitan District,6,1,,"390 Union Boulevard, Suite 400",Denver,65178,CO,80228-1556,Horse Creek Metropolitan District
-105.02597930208,39.8510739877571,Adams Assessor Office 06-25-2015,www.hylandhills.org,,Hyland Hills Metropolitan Park & Recreation District,7,1,,8801 N. Pecos Street,Federal Heights,01013,CO,80260,Hyland Hills Metro. Park & Rec. District
-104.705645668015,39.7515224387325,Adams Assessor Office 06-25-2015,,c/o Collins Cockrel Cole,Harvest Metropolitan District No. 1,6,1,,390 Union Blvd Ste 400,Denver,66081,CO,80228-1556,Harvest Metropolitan District No. 1
-104.705645668015,39.7515224387325,Adams Assessor Office 06-25-2015,,c/o Collins Cockrel & Cole,Harvest Metropolitan District No. 2,6,1,,390 Union Blvd Ste 400,Denver,66082,CO,80228-1556,Harvest Metropolitan District No. 2
-106.926743165996,39.6455618747008,Districts From Eagle Assessor 06-30-2015,,,Tower Center Metropolitan District,6,1,,P.O. Drawer 39,Glenwood Springs,66144,CO,81602,Tower Center Metropolitan District
-106.901179598477,39.63246923042,Districts From Eagle Assessor 06-30-2015,,"c/o Icenogle Seaver Pogue, P.C.",Buckhorn Valley Metropolitan District No. 1,6,1,,4725 South Monaco Street,Denver,19069,CO,80237,Buckhorn Valley Metro. District No. 1
-104.749966457376,39.7619007279663,Adams Assessor Office 06-25-2015,,c/o Spencer Fane Britt & Browne LLP,Himalaya Water & Sanitation District,12,1,,1700 Lincoln St Ste 2000,Denver,01012,CO,80203,Himalaya Water & Sanitation District
-104.81178942697,39.8799702008226,Adams Assessor Office 06-25-2015,,"c/o Wolfersberger, LLC",High Point Metropolitan District,6,1,,PO Box 8,Henderson,65297,CO,80640,High Point Metropolitan District
-104.979804402088,39.8732033415631,Adams Assessor Office 06-25-2015,,"c/o White, Bear & Ankele Professional",HighPointe Park Metropolitan District,6,1,,"2154 E. Commons Ave., Suite 2000",Centennial,65737,CO,80122,HighPointe Park Metropolitan District
-104.764991910636,39.9037589184121,Adams Assessor Office 06-25-2015,,"c/o Seter & Vander Wall, P.C.",High Plains Water and Sanitation Metropolitan District,6,1,,"7400 East Orchard Road, Suite 3300",Greenwood Village,65437,CO,80111,High Plains Water & San. Metro. Dist.
